"key","source","Translation"
"M04_S18_MON_ControlWheelFound_Loca4","I could use this control wheel to turn the valve I saw.","Я міг би використати цей маховик, щоб повернути вентиль, який я бачив."
"M04_S18_MON_ControlWheelFound_Loca2","A control wheel to mount on a plumbing system.","Маховик для встановлення на сантехнічну систему"
"M04_S18_MON_DarkRoomFluff_Loca1","M04_S18_MON_DarkRoomFluff_Loca1",""
"M04_S18_MON_DarkRoomFluff_Loca2","I bet there's no longer any priests on Darkwater...","Ставлю, що на Дарквотері більше немає священиків..."
"M04_S18_MON_EnterMorgue_Loca1","M04_S18_MON_EnterMorgue_Loca1",""
"M04_S18_MON_EnterMorgue_Loca2","What carnage!","Що за різанина!"
"M04_S18_MON_EnterMorgue_Loca3","No, not now...","Ні, не зараз..."
"M04_S18_MON_Escape_Loca1","M04_S18_MON_Escape_Loca1",""
"M04_S18_MON_Escape_Loca2","(More coughing)","(Ще більше кашлю)"
"M04_S18_MON_ExperimentBlackboard_Loca1","M04_S18_MON_ExperimentBlackboard_Loca1",""
"M04_S18_MON_ExperimentBlackboard_Loca3","What is going on here?","Що тут відбувається?"
"M04_S18_MON_ExperimentCorpse_Loca1","M04_S18_MON_ExperimentCorpse_Loca1",""
"M04_S18_MON_ExperimentCorpse_Loca2","Is there a connection between this corpse and the machine?","Чи є зв'язок між цим мерляком і машиною?"
"M04_S18_MON_ForgotenKeys_Loca1","M04_S18_MON_ForgotenKeys_Loca1",""
"M04_S18_MON_ForgotenKeys_Loca2","Exactly what I need...","Саме те, що мені треба..."
"M04_S18_MON_GasLeverIntro_Loca1","M04_S18_MON_GasLeverIntro_Loca1",""
"M04_S18_MON_GasLeverIntro_Loca3","M04_S18_MON_GasLeverIntro_Loca3",""
"M04_S18_MON_GasLeverIntro_Loca4","I've got to be careful: moving a lever consumes a primer.","Треба буть обережним: рух важеля споживає запалювач."
"M04_S18_MON_GasLeverIntro_Loca2","This lever must turn on the gas machine.","Цей важіль, мабуть, вмикає газову машину."
"M04_S18_MON_HeavyChains_Loca1","M04_S18_MON_HeavyChains_Loca1",""
"M04_S18_MON_HeavyChains_Loca2","With these chains on your wrists you can't escape.","З цими ланцюгами на зап'ястях ти далеко не втечеш."
"M04_S18_MON_LeftAlone_Loca1","M04_S18_MON_LeftAlone_Loca1",""
"M04_S18_MON_LeftAlone_Loca2","Let me out of here!","Випустіть мене звідси!"
"M04_S18_MON_LeftAlone_Loca3","I'm wasting my time.","Я витрачаю свій час."
"M04_S18_MON_LeverActivation_Loca1","M04_S18_MON_LeverActivation_Loca1",""
"M04_S18_MON_LeverActivation_Loca7","M04_S18_MON_LeverActivation_Loca7",""
"M04_S18_MON_LeverActivation_Loca8","Theoretically, I've only got one lever left to push.","Теоретично, у мене залишився лише один важіль для натиску."
"M04_S18_MON_LeverActivation_Loca5","M04_S18_MON_LeverActivation_Loca5",""
"M04_S18_MON_LeverActivation_Loca6","It's done. Now for the others.","Готово. Тепер до інших."
"M04_S18_MON_LeverActivation_Loca2","Have I activated anything?","Я щось активував?"
"M04_S18_MON_LeverPowerIndicator_Loca1","M04_S18_MON_LeverPowerIndicator_Loca1",""
"M04_S18_MON_LeverPowerIndicator_Loca2","It's an ammeter. I didn't expect to see one on this little rock.","Це амперметр. Я не очікував побачити його на цьому маленькому камінчику."
"M04_S18_MON_MissingWheel_Loca1","M04_S18_MON_MissingWheel_Loca1",""
"M04_S18_MON_MissingWheel_Loca2","M04_S18_MON_MissingWheel_Loca2",""
"M04_S18_MON_MissingWheel_Loca6","Now for the next step!!","Тепер до наступного кроку!!"
"M04_S18_MON_MissingWheel_Loca5","The control wheel is missing.","Відсутнє колесо управління."
"M04_S18_MON_NeedDiversion_Loca1","M04_S18_MON_NeedDiversion_Loca1",""
"M04_S18_MON_NeedDiversion_Loca4","Oh shit... I'll have to find a way of getting rid of those two myself.","От лайно... я мушу знайти спосіб позбавитись тих двох самостійно."
"M04_S18_MON_Reconstituion_Painting_Loca1","M04_S18_MON_Reconstituion_Painting_Loca1",""
"M04_S18_MON_Reconstituion_Painting_Loca2","What did he write about the painting?","Що він написав про картину?"
"M04_S18_MON_Reconstituion_Sangle_Loca1","M04_S18_MON_Reconstituion_Sangle_Loca1",""
"M04_S18_MON_Reconstituion_Sangle_Loca2","Am I in an asylum?","Я в психіатричній лікарні?"
"M04_S18_MON_Reconstituion_Sarah_Loca1","M04_S18_MON_Reconstituion_Sarah_Loca1",""
"M04_S18_MON_Reconstituion_Sarah_Loca2","Sarah...","Сара..."
"M04_S18_MON_Reconstituion_Visitor_Loca1","M04_S18_MON_Reconstituion_Visitor_Loca1",""
"M04_S18_MON_Reconstituion_Visitor_Loca2","Sarah Hawkins is on this list of authorised visitors!","Сара Гокінс є в цьому списку уповноважених відвідувачів!"
"M04_S18_MON_RotondeItem_Loca1","M04_S18_MON_RotondeItem_Loca1",""
"M04_S18_MON_RotondeItem_Loca2","Is Thomas Fuller the father of the current Doctor Fuller?","Чи є Томас Фуллер батьком нинішнього доктора Фуллера?"
"M04_S18_MON_SandersBlood_Loca1","M04_S18_MON_SandersBlood_Loca1",""
"M04_S18_MON_SandersBlood_Loca2","Fresh blood. The guards must have really messed Sanders up to force him to follow them.","Свіжа кров. Охоронці, напевно, дійсно сильно побили Сандерса, щоб змусити його слідувати за ними."
"M04_S18_MON_SandersFile_Loca1","M04_S18_MON_SandersFile_Loca1",""
"M04_S18_MON_SandersFile_Loca2","Persistent emotional and mental instability, self-mutilation..."" This guy is completely insane!","Постійна емоційна та психічна нестабільність, самопошкодження..."" Цей хлопець абсолютно божевільний!"
"M04_S18_MON_SandersSirynge_Loca1","M04_S18_MON_SandersSirynge_Loca1",""
"M04_S18_MON_SandersSirynge_Loca5","M04_S18_MON_SandersSirynge_Loca5",""
"M04_S18_MON_SandersSirynge_Loca6","This is no medicine.","Це не ліки."
"M04_S18_MON_SandersSirynge_Loca9","M04_S18_MON_SandersSirynge_Loca9",""
"M04_S18_MON_SandersSirynge_Loca2","What did they inject him with?","Чим його вкололи?"
"M04_S18_MON_Sink_Loca1","M04_S18_MON_Sink_Loca1",""
"M04_S18_MON_Sink_Loca2","The corpse is complete. Whose are these limbs?","Труп повний. Чиї це кінцівки?"
"M04_S18_MON_TortureTools_Loca1","M04_S18_MON_TortureTools_Loca1",""
"M04_S18_MON_TortureTools_Loca2","Worse and worse...","Гірше і гірше..."
"M04_S18_MON_TryOpenGuardRoom_Loca1","M04_S18_MON_TryOpenGuardRoom_Loca1",""
"M04_S18_MON_TryOpenGuardRoom_Loca2","Locked.","Закрито."
"M04_S18_MON_ValveFonction_Loca1","M04_S18_MON_ValveFonction_Loca1",""
"M04_S18_MON_ValveFonction_Loca2","This valve controls the pressure.","Цей клапан контролює тиск."
"M04S09_AMB_CerberusNurse_Loca1","M04S09_AMB_CerberusNurse_Loca1",""
"M04S09_AMB_CerberusNurse_Loca2","Wait a minute! Where do you think you're going?","Зачекайте хвилинку! Куди ви думаєте йдете?"
"M04S09_AMB_Civilian_AboutHospital_Loca1","M04S09_AMB_Civilian_AboutHospital_Loca1",""
"M04S09_AMB_Civilian_AboutHospital_Loca3","Been waiting for hours...","Чекаємо вже годинами..."
"M04S09_AMB_Civilian_AboutHospital_Loca4","This is unacceptable.","Це неприпустимо."
"M04S09_AMB_Civilian_AloneAtTheWindow_Loca1","M04S09_AMB_Civilian_AloneAtTheWindow_Loca1",""
"M04S09_AMB_Civilian_AloneAtTheWindow_Loca2","It's a quiet little town.","Це тихе маленьке містечко."
"M04S09_AMB_Civilian_AloneAtTheWindow_Loca3","Days go by, steady as ever...","Дні проходять, стабільно як завжди..."
"M04S09_AMB_Civilian_AloneAtTheWindow_Loca4","I wanted more for myself but…","Я хотів більшого для себе, але…"
"M04S09_AMB_Civilian_Lover_Loca1","M04S09_AMB_Civilian_Lover_Loca1",""
"M04S09_AMB_Civilian_Lover_Loca2","Where did my fiancee go?","Куди пішла моя наречена?"
"M04S09_AMB_Civilian_Lover_Loca3","I hope those nutcases will stop burdening her with work...","Сподіваюся, ці божевільні перестануть навантажувати її роботою..."
"M04S09_AMB_Donovan_Loca1","M04S09_AMB_Donovan_Loca1",""
"M04S09_AMB_Donovan_Loca2","I have little time for you, doctor. You'll find out that it's not only the doctors who have things to do.","У мене мало часу для вас, докторе. Ви дізнаєтеся, що не лише лікарі мають справи."
"M04S09_AMB_Fuller_WhispersToFitzroy_Loca1","M04S09_AMB_Fuller_WhispersToFitzroy_Loca1",""
"M04S09_AMB_Fuller_WhispersToFitzroy_Loca2","Let me handle this, we'll discuss this later.","Дозвольте мені розібратися з цим, ми обговоримо це пізніше."
"M04S09_AMB_Generic_SpeakAtCivil_01_Loca1","M04S09_AMB_Generic_SpeakAtCivil_01_Loca1",""
"M04S09_AMB_Generic_SpeakAtCivil_01_Loca2","I don't get why they have us waiting so long...","Я не розумію, чому ми так довго чекаємо..."
"M04S09_AMB_Generic_SpeakAtCivil_01_Loca3","Almost no patients here.","Тут майже немає пацієнтів."
"M04S09_AMB_InsomniacGuy_Loca1","M04S09_AMB_InsomniacGuy_Loca1",""
"M04S09_AMB_InsomniacGuy_Loca2","No ! No ! The eye gazes upon me ! It's huge !","Ні ! Ні ! Око дивиться на мене ! Воно величезне !"
"M04S09_AMB_Janitor_Loca1","M04S09_AMB_Janitor_Loca1",""
"M04S09_AMB_Janitor_Loca3","M04S09_AMB_Janitor_Loca3",""
"M04S09_AMB_Janitor_Loca2","Watch out for the water, doctor!","Обережно з водою, докторе!"
"M04S09_AMB_Janitor_Loca5","M04S09_AMB_Janitor_Loca5",""
"M04S09_AMB_Janitor_Loca7","Don't go falling over... That would be stupid!","Не падай туди... Це було б нерозумно!"
"M04S09_AMB_JavotteEtAnastasie_Loca1","M04S09_AMB_JavotteEtAnastasie_Loca1",""
"M04S09_AMB_JavotteEtAnastasie_Loca6","No, you're pulling my leg!","Ні, ти мене розігруєш!"
"M04S09_AMB_JavotteEtAnastasie_Loca7","I'm not joking: I saw the schedules. She's alone in the bathroom again!","Я не жартую: я бачив розклад. Вона знову одна в туалеті!"
"M04S09_AMB_JavotteEtAnastasie_Loca15","And she still says nothing to that old witch, Donovan?","І вона досі нічого не говорить цій старій відьмі, Доноване?"
"M04S09_AMB_JavotteEtAnastasie_Loca10","Oh, listen to the way you talk! You naughty girl!","О, послухай, як ти говориш! Ти неслухняна дівчинка!"
"M04S09_AMB_JavotteEtAnastasie_Loca12","*laughs*","*сміється*"
"M04S09_AMB_JavotteEtAnastasie_Loca16","And the answer is no. You can imagine that she doesn't dare say a thing. That silly goose lets herself be trodden on.","І відповідь - ні. Ви можете собі уявити, що вона не наважується нічого сказати. Ця дурна гуска дозволяє себе топтати."
"M04S09_AMB_JavotteEtAnastasie_Loca17","Oh well, at least we won't have to clean for a while.","Ну що ж, принаймні, нам не доведеться прибирати деякий час."
"M04S09_AMB_JavotteEtAnastasie_Loca18","And just wait and see the next time the water's cut off! It's a real show!","А ви тільки почекайте наступного разу, коли воду відключать! Це справжнє шоу!"
"M04S09_AMB_Nurse_CrazyKeeper_Loca1","M04S09_AMB_Nurse_CrazyKeeper_Loca1",""
"M04S09_AMB_Nurse_CrazyKeeper_Loca2","Dr. Colden, here you are at last!","Докторе Колден, ось ви нарешті!"
"M04S09_AMB_Nurse_CrazyKeeper_Loca5","This patient was again brought up to the psychiatric wing.","Цього пацієнта знову перевели до психіатричного відділення."
"M04S09_AMB_Nurse_CrazyKeeper_Loca3","We've been following the treatment you prescribed, but the dysgeusia persists and he's lost a great deal of weight.","Ми дотримувалися лікування, яке ви призначили, але дисгевзія триває, і він втратив багато ваги."
"M04S09_AMB_Nurse_CrazyKeeper_Loca4","We haven't been able to move him, the stress makes him hyperallergic.","Ми не змогли його перемістити, стрес робить його гіпералергічним."
"M04S09_AMB_Nurse_StorageRoom_Loca1","M04S09_AMB_Nurse_StorageRoom_Loca1",""
"M04S09_AMB_Nurse_StorageRoom_Loca6","M04S09_AMB_Nurse_StorageRoom_Loca6",""
"M04S09_AMB_Nurse_StorageRoom_Loca3","Sorry, but nobody can take anything until I've finished the inventory.","Вибачте, але ніхто не може нічого взяти, поки я не закінчу інвентаризацію."
"M04S09_AMB_Nurse_StorageRoom_Loca7","M04S09_AMB_Nurse_StorageRoom_Loca7",""
"M04S09_AMB_Nurse_StorageRoom_Loca5","I said... Oh! Dr. Colden. I won't be long.","Я сказав... О! Докторе Колден. Я не затримаю вас надовго."
"M04S09_AMB_Nurse_StorageRoom_Loca10","M04S09_AMB_Nurse_StorageRoom_Loca10",""
"M04S09_AMB_Nurse_StorageRoom_Loca11","Please. The fewer interruptions there are, the faster I'll be finished.","Будь ласка. Чим менше буде перерв, тим швидше я закінчу."
"M04S09_AMB_Nurse3_Corridor_Loca1","M04S09_AMB_Nurse3_Corridor_Loca1",""
"M04S09_AMB_Nurse3_Corridor_Loca2","Dr. Colden.","Докторе Колден."
"M04S09_AMB_NurseAdministration_1stPatrol_01_Loca1","M04S09_AMB_NurseAdministration_1stPatrol_01_Loca1",""
"M04S09_AMB_NurseAdministration_1stPatrol_01_Loca2","Let's look at these order forms...","Давайте подивимося на ці форми замовлень..."
